CD.0, CL.0.0deg,  ,CD.1, CL.1.0deg, , CD.2, CL.2.0deg, , CD.3, CL.3.0deg, , CD.4, CL.4.0deg, , CD.5, CL.5.0deg, , 
    0.0528339,     0.4871549, ,    0.05542517,     0.5263521, ,    0.05846179,      0.565264, ,    0.06191215,     0.6038622, ,      0.065777,     0.6421188, ,    0.07002313,     0.6800062, , 
   0.05213904,     0.4871549, ,    0.05472543,     0.5263521, ,    0.05774839,      0.565264, ,    0.06118116,     0.6038622, ,    0.06502393,     0.6421188, ,    0.06924547,     0.6800062, , 
   0.05152034,     0.4871549, ,    0.05410047,     0.5263521, ,    0.05710859,      0.565264, ,    0.06052586,     0.6038622, ,    0.06434944,     0.6421188, ,    0.06854442,     0.6800062, , 
   0.05095081,     0.4871549, ,    0.05352389,     0.5263521, ,     0.0565159,      0.565264, ,    0.05992074,     0.6038622, ,    0.06372887,     0.6421188, ,    0.06789905,     0.6800062, , 
   0.05043252,     0.4871549, ,    0.05300032,     0.5263521, ,    0.05597424,      0.565264, ,    0.05936697,     0.6038622, ,    0.06315961,     0.6421188, ,    0.06729934,     0.6800062, , 
   0.04992002,     0.4871549, ,    0.05247524,     0.5263521, ,    0.05542381,      0.565264, ,    0.05879601,     0.6038622, ,    0.06256454,     0.6421188, ,    0.06668243,     0.6800062, , 
   0.04942127,     0.4871549, ,    0.05196679,     0.5263521, ,    0.05493999,      0.565264, ,     0.0582997,     0.6038622, ,    0.06205344,     0.6421188, ,    0.06617868,     0.6800062, , 
    0.0490184,     0.4871549, ,    0.05155399,     0.5263521, ,    0.05450009,      0.565264, ,    0.05784392,     0.6038622, ,    0.06157893,     0.6421188, ,      0.065676,     0.6800062, , 
   0.04860738,     0.4871549, ,    0.05113395,     0.5263521, ,    0.05406718,      0.565264, ,     0.0573947,     0.6038622, ,    0.06111138,     0.6421188, ,    0.06519029,     0.6800062, , 
   0.04820046,     0.4871549, ,    0.05070355,     0.5263521, ,    0.05361645,      0.565264, ,    0.05692064,     0.6038622, ,    0.06061146,     0.6421188, ,    0.06466371,     0.6800062, , 
   0.04779985,     0.4871549, ,    0.05027413,     0.5263521, ,    0.05318177,      0.565264, ,    0.05646965,     0.6038622, ,    0.06014359,     0.6421188, ,    0.06419819,     0.6800062, , 
   0.04745438,     0.4871549, ,    0.04989765,     0.5263521, ,    0.05277883,      0.565264, ,    0.05605583,     0.6038622, ,    0.05971809,     0.6421188, ,    0.06374302,     0.6800062, , 
   0.04572083,     0.4871549, ,    0.04819086,     0.5263521, ,    0.05110233,      0.565264, ,    0.05440999,     0.6038622, ,    0.05810089,     0.6421188, ,    0.06215178,     0.6800062, , 
    0.0464161,     0.4871549, ,    0.04887023,     0.5263521, ,    0.05174638,      0.565264, ,    0.05501473,     0.6038622, ,     0.0586634,     0.6421188, ,    0.06267383,     0.6800062, , 
   0.04653369,     0.4871549, ,    0.04896633,     0.5263521, ,    0.05183066,      0.565264, ,    0.05508702,     0.6038622, ,    0.05872117,     0.6421188, ,    0.06271663,     0.6800062, , 
   0.04635324,     0.4871549, ,    0.04876193,     0.5263521, ,    0.05158516,      0.565264, ,     0.0548069,     0.6038622, ,    0.05841042,     0.6421188, ,     0.0623727,     0.6800062, , 
   0.04612043,     0.4871549, ,    0.04857603,     0.5263521, ,    0.05137671,      0.565264, ,    0.05457964,     0.6038622, ,    0.05816686,     0.6421188, ,    0.06211918,     0.6800062, , 
   0.04602078,     0.4871549, ,    0.04850714,     0.5263521, ,    0.05129616,      0.565264, ,    0.05448702,     0.6038622, ,    0.05806739,     0.6421188, ,    0.06201354,     0.6800062, , 
   0.04559751,     0.4871549, ,    0.04811238,     0.5263521, ,    0.05095355,      0.565264, ,    0.05416578,     0.6038622, ,    0.05776156,     0.6421188, ,    0.06172002,     0.6800062, , 
   0.04539731,     0.4871549, ,    0.04786136,     0.5263521, ,    0.05066166,      0.565264, ,    0.05384167,     0.6038622, ,    0.05742254,     0.6421188, ,    0.06136817,     0.6800062, , 
   0.04532094,     0.4871549, ,    0.04772072,     0.5263521, ,    0.05046323,      0.565264, ,    0.05359142,     0.6038622, ,    0.05713494,     0.6421188, ,    0.06105015,     0.6800062, , 
   0.04506125,     0.4871549, ,     0.0474744,     0.5263521, ,    0.05021871,      0.565264, ,    0.05333685,     0.6038622, ,    0.05687233,     0.6421188, ,    0.06078396,     0.6800062, , 
   0.04490583,     0.4871549, ,    0.04729474,     0.5263521, ,    0.05001832,      0.565264, ,    0.05312329,     0.6038622, ,    0.05665462,     0.6421188, ,    0.06056546,     0.6800062, , 
     0.044773,     0.4871549, ,    0.04713914,     0.5263521, ,    0.04983877,      0.565264, ,    0.05292782,     0.6038622, ,    0.05645237,     0.6421188, ,    0.06036017,     0.6800062, , 
   0.04467446,     0.4871549, ,    0.04703534,     0.5263521, ,    0.04973562,      0.565264, ,     0.0528141,     0.6038622, ,    0.05633055,     0.6421188, ,    0.06024153,     0.6800062, , 
   0.04457424,     0.4871549, ,    0.04692576,     0.5263521, ,    0.04964191,      0.565264, ,    0.05274347,     0.6038622, ,    0.05628466,     0.6421188, ,    0.06021458,     0.6800062, , 
   0.04445828,     0.4871549, ,    0.04678786,     0.5263521, ,    0.04949608,      0.565264, ,    0.05259465,     0.6038622, ,    0.05613458,     0.6421188, ,    0.06006253,     0.6800062, , 
   0.04432118,     0.4871549, ,    0.04660935,     0.5263521, ,    0.04927596,      0.565264, ,    0.05235495,     0.6038622, ,    0.05588521,     0.6421188, ,     0.0598047,     0.6800062, , 
   0.04420273,     0.4871549, ,    0.04648234,     0.5263521, ,    0.04915321,      0.565264, ,    0.05223612,     0.6038622, ,    0.05576788,     0.6421188, ,     0.0596891,     0.6800062, , 
   0.04397406,     0.4871549, ,    0.04625378,     0.5263521, ,    0.04893742,      0.565264, ,    0.05203361,     0.6038622, ,    0.05557594,     0.6421188, ,    0.05950647,     0.6800062, , 
    0.0425768,     0.4871549, ,    0.04491827,     0.5263521, ,    0.04765016,      0.565264, ,    0.05079134,     0.6038622, ,    0.05438431,     0.6421188, ,    0.05836111,     0.6800062, , 

